CustomerID,Recency,Frequency,Monetary,AvgOrderValue,TotalItems,UniqueProducts,Country,AvgBasketSize,log_Recency,log_Frequency,log_Monetary,log_TotalItems,log_UniqueProducts
12875,143,5,1356.99,169.62375,5187,2,United Kingdom,1037.4,4.969813299576001,1.791759469228055,7.213760944321279,8.554103545436334,1.0986122886681098
12876,58,4,4081.79,24.010529411764704,3047,117,Belgium,761.75,4.07753744390572,1.6094379124341003,8.314535857226844,8.022240916806537,4.770684624465665
12877,4,20,2955.17,10.668483754512636,2262,149,United Kingdom,113.1,1.6094379124341003,3.044522437723423,7.991649790563297,7.724446645633537,5.0106352940962555
12878,236,2,854.99,18.191276595744682,547,38,United Kingdom,273.5,5.4680601411351315,1.0986122886681098,6.752258693830513,6.306275286948016,3.6635616461296463
12879,45,3,573.22,57.322,370,7,United Kingdom,123.33333333333333,3.828641396489095,1.3862943611198906,6.353012598149689,5.916202062607435,2.0794415416798357
12880,382,2,640.13,17.781388888888888,279,32,United Kingdom,139.5,5.948034989180646,1.0986122886681098,6.463232244470209,5.634789603169249,3.4965075614664802
12881,276,1,298.0,42.57142857142857,21,7,United Kingdom,21.0,5.6240175061873385,0.6931471805599453,5.700443573390687,3.091042453358316,2.0794415416798357
12882,9,2,1463.04,112.54153846153847,246,12,United Kingdom,123.0,2.302585092994046,1.0986122886681098,7.288955016552379,5.5093883366279774,2.5649493574615367
12883,25,4,703.47,16.749285714285715,196,39,United Kingdom,49.0,3.258096538021482,1.6094379124341003,6.5574457470395595,5.2832037287379885,3.6888794541139363
12884,88,1,309.05,44.15,43,7,United Kingdom,43.0,4.48863636973214,0.6931471805599453,5.736733574795887,3.784189633918261,2.0794415416798357
12885,63,3,1175.22,16.552394366197184,655,66,United Kingdom,218.33333333333334,4.1588830833596715,1.3862943611198906,7.0700611857921905,6.486160788944089,4.204692619390966
12886,68,2,1378.4,16.809756097560978,770,75,United Kingdom,385.0,4.23410650459726,1.0986122886681098,7.229403900997191,6.647688373563329,4.330733340286331
12887,384,1,222.4,17.107692307692307,100,13,United Kingdom,100.0,5.953243334287785,0.6931471805599453,5.4089638866351,4.61512051684126,2.6390573296152584
12888,214,2,354.12,70.824,76,4,United Kingdom,38.0,5.3706380281276624,1.0986122886681098,5.87245576052578,4.343805421853684,1.6094379124341003
12889,381,4,385.46000000000004,15.418400000000002,124,25,United Kingdom,31.0,5.945420608606575,1.6094379124341003,5.957028369786855,4.8283137373023015,3.258096538021482
12890,24,2,717.27,5.16021582733813,466,124,United Kingdom,233.0,3.2188758248682006,1.0986122886681098,6.576845542929431,6.1463292576688975,4.8283137373023015
12891,186,11,840.5,76.4090909090909,2325,2,United Kingdom,211.36363636363637,5.231108616854587,2.4849066497880004,6.735186013630861,7.75190533307861,1.0986122886681098
12892,397,1,263.38,14.632222222222222,140,18,United Kingdom,140.0,5.986452005284438,0.6931471805599453,5.577387462151254,4.948759890378168,2.9444389791664403
12893,31,1,188.14,5.533529411764706,96,27,United Kingdom,96.0,3.4657359027997265,0.6931471805599453,5.242487481587366,4.574710978503383,3.332204510175204
12894,575,1,157.35,7.492857142857143,33,21,United Kingdom,33.0,6.3561076606958915,0.6931471805599453,5.064807772984649,3.5263605246161616,3.091042453358316
12895,42,2,372.8,16.945454545454545,210,22,United Kingdom,105.0,3.7612001156935624,1.0986122886681098,5.923720895021463,5.351858133476067,3.1354942159291497
12897,205,4,514.25,36.732142857142854,249,10,United Kingdom,62.25,5.327876168789581,1.6094379124341003,6.244652219770568,5.521460917862246,2.3978952727983707
12898,464,2,310.96000000000004,9.717500000000001,240,27,United Kingdom,120.0,6.142037405587356,1.0986122886681098,5.742874974462297,5.484796933490655,3.332204510175204
12899,414,1,366.4,21.552941176470586,108,17,United Kingdom,108.0,6.028278520230698,0.6931471805599453,5.906451172781026,4.6913478822291435,2.8903717578961645
12900,422,1,340.33,26.179230769230767,139,13,United Kingdom,139.0,6.0473721790462776,0.6931471805599453,5.832849751258659,4.941642422609304,2.6390573296152584
12901,9,28,17654.54,152.19431034482758,23075,30,United Kingdom,824.1071428571429,2.302585092994046,3.367295829986474,9.778804894130932,10.04654839537678,3.4339872044851463
12902,265,1,138.68,13.868,66,10,United Kingdom,66.0,5.583496308781699,0.6931471805599453,4.939354092091292,4.204692619390966,2.3978952727983707
12903,429,1,833.53,20.33,493,41,United Kingdom,493.0,6.063785208687608,0.6931471805599453,6.726868692126177,6.202535517187923,3.7376696182833684
12904,18,2,509.58,7.0775,302,59,United Kingdom,151.0,2.9444389791664403,1.0986122886681098,6.235547334435847,5.713732805509369,4.0943445622221
12905,577,2,1018.42,18.85962962962963,532,52,United Kingdom,266.0,6.359573868672378,1.0986122886681098,6.926989117097435,6.278521424165844,3.970291913552122
12906,12,5,2919.81,46.34619047619047,1749,55,United Kingdom,349.8,2.5649493574615367,1.791759469228055,7.979616254055095,7.4673710669175595,4.02535169073515
12907,396,2,508.91,20.3564,177,23,United Kingdom,88.5,5.983936280687191,1.0986122886681098,6.23423423955737,5.181783550292085,3.1780538303479458
12908,176,5,1776.0,355.2,3000,1,United Kingdom,600.0,5.176149732573829,1.791759469228055,7.482681828154651,8.006700845440367,0.6931471805599453
12909,40,8,3103.19,19.640443037974684,1948,120,United Kingdom,243.5,3.713572066704308,2.1972245773362196,8.040508090769977,7.575071699507561,4.795790545596741
12910,23,13,5796.52,42.31036496350365,3632,75,United Kingdom,279.38461538461536,3.1780538303479458,2.6390573296152584,8.665185518886565,8.197814032221203,4.330733340286331
12911,552,1,1680.47,6.77608870967742,820,220,United Kingdom,820.0,6.315358001522335,0.6931471805599453,7.4274236898079655,6.710523109452428,5.3981627015177525
12912,3,5,1662.3,69.2625,670,17,United Kingdom,134.0,1.3862943611198906,1.791759469228055,7.416558859796489,6.508769136971682,2.8903717578961645
12913,5,13,6700.860000000001,69.80062500000001,3232,52,United Kingdom,248.6153846153846,1.791759469228055,2.6390573296152584,8.810140378792292,8.081165777725433,3.970291913552122
12914,401,1,223.98,24.886666666666667,336,9,United Kingdom,336.0,5.996452088619021,0.6931471805599453,5.4160115093646795,5.820082930352362,2.302585092994046
12915,149,4,1174.75,16.09246575342466,452,46,United Kingdom,113.0,5.0106352940962555,1.6094379124341003,7.069661520825157,6.115892125483034,3.8501476017100584
12916,139,7,4654.0199999999995,25.293586956521736,1774,82,United Kingdom,253.42857142857142,4.941642422609304,2.0794415416798357,8.445701486157361,7.4815557019095165,4.418840607796598
12917,128,6,4359.2,87.184,1104,45,United Kingdom,184.0,4.859812404361672,1.9459101490553132,8.380273206850646,7.007600613951853,3.828641396489095
12918,626,1,10953.5,10953.5,1,1,United Kingdom,1.0,6.440946540632921,0.6931471805599453,9.301505609728274,0.6931471805599453,0.6931471805599453
12919,8,6,1335.19,26.7038,673,34,United Kingdom,112.16666666666667,2.1972245773362196,1.9459101490553132,7.197577559553778,6.513230110912307,3.5553480614894135
12920,17,4,488.09000000000003,8.134833333333335,421,59,United Kingdom,105.25,2.8903717578961645,1.6094379124341003,6.192546521619673,6.045005314036012,4.0943445622221
12921,9,74,35921.04,23.41658409387223,21708,322,United Kingdom,293.35135135135135,2.302585092994046,4.31748811353631,10.489106313676533,9.985482200088756,5.777652323222656
12922,161,1,405.38,14.477857142857143,370,28,United Kingdom,370.0,5.087596335232384,0.6931471805599453,6.007288682454868,5.916202062607435,3.367295829986474
12923,64,3,789.87,12.73983870967742,237,54,United Kingdom,79.0,4.174387269895637,1.3862943611198906,6.673133605335479,5.472270673671475,4.007333185232471
12924,88,12,2469.4,33.37027027027027,1423,56,United Kingdom,118.58333333333333,4.48863636973214,2.5649493574615367,7.8121353598304575,7.261225091971921,4.04305126783455
12925,5,3,729.3299999999999,14.586599999999999,649,46,United Kingdom,216.33333333333334,1.791759469228055,1.3862943611198906,6.593496486790971,6.476972362889683,3.8501476017100584
12926,411,4,1548.46,5.651313868613139,766,202,United Kingdom,191.5,6.021023349349527,1.6094379124341003,7.345661762115635,6.642486801367256,5.313205979041787
12927,395,1,197.31,17.937272727272727,145,11,United Kingdom,145.0,5.981414211254481,0.6931471805599453,5.289831462897738,4.983606621708336,2.4849066497880004
12928,35,12,4304.89,24.049664804469277,2899,94,United Kingdom,241.58333333333334,3.58351893845611,2.5649493574615367,8.367739131847895,7.9724660159745655,4.553876891600541
12929,312,1,117.85,14.73125,37,8,United Kingdom,37.0,5.746203190540153,0.6931471805599453,4.777862193806203,3.6375861597263857,2.1972245773362196
12930,78,2,415.8,16.632,252,20,United Kingdom,126.0,4.3694478524670215,1.0986122886681098,6.032606490439157,5.53338948872752,3.044522437723423
12931,22,57,92347.34,423.61165137614677,62906,37,United Kingdom,1103.6140350877192,3.1354942159291497,4.060443010546419,11.433323010371083,11.049412724254855,3.6375861597263857
12932,539,8,1698.56,17.87957894736842,1609,69,United Kingdom,201.125,6.29156913955832,2.1972245773362196,7.438124673014305,7.383989457978509,4.248495242049359
12933,24,8,1687.03,5.699425675675675,959,227,United Kingdom,119.875,3.2188758248682006,2.1972245773362196,7.431317447509821,6.866933284461882,5.429345628954441
12934,737,1,181.65,90.825,31,2,United Kingdom,31.0,6.6039438246004725,0.6931471805599453,5.207571753241291,3.4657359027997265,1.0986122886681098
12935,2,15,4243.86,16.70811023622047,3201,113,United Kingdom,213.4,1.0986122886681098,2.772588722239781,8.353464118225153,8.07153089355666,4.736198448394496
12936,17,4,1063.9,17.15967741935484,559,56,United Kingdom,139.75,2.8903717578961645,1.6094379124341003,6.970636177021338,6.327936783729195,4.04305126783455
12937,15,9,3097.61,14.274700460829493,1983,128,United Kingdom,220.33333333333334,2.772588722239781,2.302585092994046,8.03870890282091,7.592870287844818,4.859812404361672
12938,26,1,114.14,12.682222222222222,140,9,United Kingdom,140.0,3.295836866004329,0.6931471805599453,4.7461487792476635,4.948759890378168,2.302585092994046
12939,64,20,25264.8,293.7767441860465,10328,24,United Kingdom,516.4,4.174387269895637,3.044522437723423,10.13720698158251,9.242710752006634,3.2188758248682006
12940,55,2,913.54,9.227676767676767,411,87,United Kingdom,205.5,4.02535169073515,1.0986122886681098,6.818421206622862,6.021023349349527,4.477336814478207
12941,724,1,377.49,13.981111111111112,381,27,United Kingdom,381.0,6.586171654854675,0.6931471805599453,5.936189652449227,5.945420608606575,3.332204510175204
12942,131,3,942.65,10.358791208791208,272,68,United Kingdom,90.66666666666667,4.882801922586371,1.3862943611198906,6.849755334684148,5.60947179518496,4.23410650459726
12943,558,2,496.5,19.86,222,22,United Kingdom,111.0,6.326149473155099,1.0986122886681098,6.209595556598647,5.407171771460119,3.1354942159291497
12944,36,2,604.51,20.150333333333332,289,29,United Kingdom,144.5,3.6109179126442243,1.0986122886681098,6.406071078133402,5.66988092298052,3.4011973816621555
12945,288,2,900.11,17.64921568627451,446,47,United Kingdom,223.0,5.666426688112432,1.0986122886681098,6.803627336726857,6.102558594613569,3.871201010907891
12946,437,1,324.45,16.2225,149,20,United Kingdom,149.0,6.082218910376446,0.6931471805599453,5.785208840018396,5.0106352940962555,3.044522437723423
12947,144,6,1908.03,16.737105263157893,1349,83,United Kingdom,224.83333333333334,4.976733742420574,1.9459101490553132,7.554350538636317,7.2078598714324755,4.430816798843313
12948,16,9,2317.43,18.53944,1304,89,United Kingdom,144.88888888888889,2.833213344056216,2.302585092994046,7.748645511441289,7.173958319756794,4.499809670330265
12949,31,22,15526.7,21.715664335664336,8233,347,United Kingdom,374.22727272727275,3.4657359027997265,3.1354942159291497,9.650380804724037,9.01602720232985,5.8522024797744745
12950,2,3,1843.0,80.1304347826087,1380,13,United Kingdom,460.0,1.0986122886681098,1.3862943611198906,7.519692404116539,7.2305631534092925,2.6390573296152584
12951,9,15,3213.7200000000003,16.56556701030928,1662,110,United Kingdom,110.8,2.302585092994046,2.772588722239781,8.075495541121626,7.416378479192928,4.709530201312334
12952,6,4,1387.79,17.566962025316457,653,64,United Kingdom,163.25,1.9459101490553132,1.6094379124341003,7.236188143419333,6.483107351457199,4.174387269895637
12953,10,2,828.8100000000001,17.266875000000002,364,45,United Kingdom,182.0,2.3978952727983707,1.0986122886681098,6.721196758922804,5.8998973535824915,3.828641396489095
12954,639,1,162.45,16.244999999999997,83,10,United Kingdom,83.0,6.461468176353717,0.6931471805599453,5.09650713317022,4.430816798843313,2.3978952727983707
12955,1,11,4757.16,26.428666666666665,3664,81,United Kingdom,333.09090909090907,0.6931471805599453,2.4849066497880004,8.46761631787212,8.206583614320753,4.406719247264253
12956,306,4,521.89,12.425952380952381,340,42,United Kingdom,85.0,5.726847747587197,1.6094379124341003,6.259371116895707,5.831882477283517,3.7612001156935624
12957,10,13,8706.97,17.769326530612243,4686,402,United Kingdom,360.46153846153845,2.3978952727983707,2.6390573296152584,9.071993977240556,8.452547997922705,5.998936561946683
12958,400,2,539.49,9.464736842105264,131,45,United Kingdom,65.5,5.993961427306569,1.0986122886681098,6.2924761355205066,4.882801922586371,3.828641396489095
12959,484,1,150.95,18.86875,109,8,United Kingdom,109.0,6.184148890937483,0.6931471805599453,5.023551519362802,4.700480365792417,2.1972245773362196
12960,414,4,1322.07,18.886714285714284,1379,49,United Kingdom,344.75,6.028278520230698,1.6094379124341003,7.187710072768178,7.22983877815125,3.912023005428146
12961,379,1,211.99,5.29975,180,37,United Kingdom,180.0,5.940171252720432,0.6931471805599453,5.361245216250509,5.198497031265826,3.6375861597263857
12962,7,2,266.39,16.649375,129,15,United Kingdom,64.5,2.0794415416798357,1.0986122886681098,5.588708266810736,4.867534450455582,2.772588722239781
12963,8,12,3601.59,18.955736842105264,1809,129,United Kingdom,150.75,2.1972245773362196,2.5649493574615367,8.189408310212553,7.501082124259871,4.867534450455582
12964,437,1,132.24,5.086153846153847,56,26,United Kingdom,56.0,6.082218910376446,0.6931471805599453,4.892152013325479,4.04305126783455,3.295836866004329
12965,89,1,771.91,7.081743119266055,283,108,United Kingdom,283.0,4.499809670330265,0.6931471805599453,6.65016261231351,5.648974238161206,4.6913478822291435
12966,10,1,160.18,16.018,75,10,United Kingdom,75.0,2.3978952727983707,0.6931471805599453,5.0825217528963655,4.330733340286331,2.3978952727983707
12967,358,3,4306.92,53.8365,1272,47,United Kingdom,424.0,5.883322388488279,1.3862943611198906,8.368210468001717,7.149131598557407,3.871201010907891
12968,112,1,135.95,27.189999999999998,73,5,United Kingdom,73.0,4.727387818712341,0.6931471805599453,4.919615895709087,4.30406509320417,1.791759469228055
12969,603,1,122.45,24.490000000000002,55,5,United Kingdom,55.0,6.403574197934815,0.6931471805599453,4.8158362157911885,4.02535169073515,1.791759469228055
12970,7,10,1524.97,3.9816449086161882,1014,280,United Kingdom,101.4,2.0794415416798357,2.3978952727983707,7.330385552411315,6.922643891475888,5.638354669333745
12971,4,116,15972.79,37.58303529411765,14587,102,United Kingdom,125.75,1.6094379124341003,4.762173934797756,9.67870453302808,9.58795455192857,4.634728988229636
12972,414,4,1161.2,15.08051948051948,844,69,United Kingdom,211.0,6.028278520230698,1.6094379124341003,7.058070039641005,6.739336627357174,4.248495242049359
12973,414,1,385.55,64.25833333333334,31,6,United Kingdom,31.0,6.028278520230698,0.6931471805599453,5.957261225766484,3.4657359027997265,1.9459101490553132
12974,198,2,408.95,12.7796875,104,27,United Kingdom,52.0,5.293304824724492,1.0986122886681098,6.016035201042187,4.653960350157523,3.332204510175204
12975,437,6,2100.09,18.750803571428573,911,92,United Kingdom,151.83333333333334,6.082218910376446,1.9459101490553132,7.650211536671941,6.815639990074331,4.532599493153256
12976,212,8,3156.38,20.495974025974025,2684,106,United Kingdom,335.5,5.3612921657094255,2.1972245773362196,8.057497848751854,7.895436006942965,4.672828834461906
12977,156,4,517.63,8.773389830508474,131,54,United Kingdom,32.75,5.056245805348308,1.6094379124341003,6.251190719483879,4.882801922586371,4.007333185232471
12978,385,5,2502.82,15.35472392638037,1394,126,United Kingdom,278.8,5.955837369464831,1.791759469228055,7.825572844652115,7.240649694255466,4.844187086458591
12979,729,1,517.7,9.244642857142859,520,56,United Arab Emirates,520.0,6.593044534142437,0.6931471805599453,6.251325681357355,6.255750041753367,4.04305126783455
12980,158,21,16245.78,312.4188461538462,1910,7,United Kingdom,90.95238095238095,5.0689042022202315,3.091042453358316,9.695650014276662,7.555381944240273,2.0794415416798357
12981,30,2,372.21999999999997,18.610999999999997,242,12,United Kingdom,121.0,3.4339872044851463,1.0986122886681098,5.922168058105325,5.493061443340548,2.5649493574615367
12982,243,8,2744.81,15.420280898876404,1729,139,United Kingdom,216.125,5.497168225293202,2.1972245773362196,7.917831392382723,7.455876687491824,4.941642422609304
12983,598,1,490.08000000000004,16.336000000000002,638,30,United Kingdom,638.0,6.395261598115449,0.6931471805599453,6.196607047312639,6.459904454377535,3.4339872044851463
12984,19,1,97.5,24.375,26,4,United Kingdom,26.0,2.995732273553991,0.6931471805599453,4.590056548178043,3.295836866004329,1.6094379124341003
12985,1,2,1239.38,16.30763157894737,1533,73,United Kingdom,766.5,0.6931471805599453,1.0986122886681098,7.123173063265281,7.335633981927201,4.30406509320417
12986,429,10,2729.84,26.763137254901963,1164,61,United Kingdom,116.4,6.063785208687608,2.3978952727983707,7.912364533159128,7.060476365999801,4.127134385045092
12987,74,5,1312.21,19.881969696969698,585,61,United Kingdom,117.0,4.31748811353631,1.791759469228055,7.180229800584737,6.373319789577012,4.127134385045092
12988,292,1,535.32,5.818695652173914,136,75,United Kingdom,136.0,5.680172609017068,0.6931471805599453,6.284730997853663,4.919980925828125,4.330733340286331
12989,3,33,13551.75,139.70876288659792,6935,50,United Kingdom,210.15151515151516,1.3862943611198906,3.5263605246161616,9.51434475774539,8.844480518460378,3.9318256327243257
12990,31,7,955.5,35.388888888888886,480,9,United Kingdom,68.57142857142857,3.4657359027997265,2.0794415416798357,6.863280788880307,6.175867270105761,2.302585092994046
12991,23,3,764.82,16.996000000000002,483,45,United Kingdom,161.0,3.1780538303479458,1.3862943611198906,6.640947155181664,6.182084906716632,3.828641396489095
12992,725,1,93.35000000000001,15.558333333333335,21,6,United Kingdom,21.0,6.587550014824796,0.6931471805599453,4.54701127181456,3.091042453358316,1.9459101490553132
12993,23,8,1259.6299999999999,16.57407894736842,751,57,United Kingdom,93.875,3.1780538303479458,2.1972245773362196,7.139366874987175,6.62273632394984,4.060443010546419
12994,4,3,974.4200000000001,15.97409836065574,459,52,United Kingdom,153.0,1.6094379124341003,1.3862943611198906,6.882868147474188,6.131226489483141,3.970291913552122
12995,85,1,211.32,70.44,108,3,United Kingdom,108.0,4.454347296253507,0.6931471805599453,5.358094570583897,4.6913478822291435,1.3862943611198906
12996,376,1,355.5,16.15909090909091,122,22,United Kingdom,122.0,5.932245187448011,0.6931471805599453,5.8763342398543505,4.812184355372417,3.1354942159291497
12997,22,8,2110.91,19.728130841121494,1186,65,United Kingdom,148.25,3.1354942159291497,2.1972245773362196,7.655348030281802,7.079184394609668,4.189654742026425
12998,493,3,920.08,15.86344827586207,1124,58,United Kingdom,374.6666666666667,6.202535517187923,1.3862943611198906,6.825546894589419,7.025538314638521,4.07753744390572
12999,196,3,455.88,16.28142857142857,342,25,United Kingdom,114.0,5.2832037287379885,1.3862943611198906,6.124420774356607,5.8377304471659395,3.258096538021482
13000,107,4,1032.5,16.653225806451612,548,57,United Kingdom,137.0,4.68213122712422,1.6094379124341003,6.940706379121823,6.3080984415095305,4.060443010546419
13001,4,33,24172.100000000002,23.559551656920082,13539,300,United Kingdom,410.27272727272725,1.6094379124341003,3.5263605246161616,10.092995723644439,9.513403546466266,5.707110264748875
13002,318,3,414.13,18.00565217391304,201,19,United Kingdom,67.0,5.765191102784844,1.3862943611198906,6.0285917241892655,5.308267697401205,2.995732273553991
13003,106,3,149.05,24.84166666666667,103,4,United Kingdom,34.333333333333336,4.672828834461906,1.3862943611198906,5.010968571886377,4.6443908991413725,1.6094379124341003
13004,12,36,11650.85,14.295521472392638,8768,417,United Kingdom,243.55555555555554,2.5649493574615367,3.6109179126442243,9.363220244669996,9.078978053779355,6.035481432524756
13005,174,4,999.68,17.85142857142857,462,41,United Kingdom,115.5,5.1647859739235145,1.6094379124341003,6.908435047886894,6.137727054086234,3.7376696182833684
13006,56,1,81.57,20.3925,55,4,United Kingdom,55.0,4.04305126783455,0.6931471805599453,4.413646418429337,4.02535169073515,1.6094379124341003
13007,580,1,175.25,15.931818181818182,59,11,United Kingdom,59.0,6.364750756851911,0.6931471805599453,5.171903441692378,4.0943445622221,2.4849066497880004
13008,323,3,612.13,17.489428571428572,379,31,United Kingdom,126.33333333333333,5.780743515792329,1.3862943611198906,6.4185769852303105,5.940171252720432,3.4657359027997265
13009,673,1,234.0,58.5,120,4,United Kingdom,120.0,6.513230110912307,0.6931471805599453,5.459585514144159,4.795790545596741,1.6094379124341003
13010,374,2,330.12,27.51,323,10,United Kingdom,161.5,5.926926025970411,1.0986122886681098,5.802480847440477,5.780743515792329,2.3978952727983707
13011,372,1,101.10000000000001,16.85,26,3,United Kingdom,26.0,5.921578419643816,0.6931471805599453,4.62595272517062,3.295836866004329,1.3862943611198906
13012,9,11,2972.83,19.30409090909091,1563,95,United Kingdom,142.0909090909091,2.302585092994046,2.4849066497880004,7.997605963315002,7.355001921105257,4.564348191467836
13013,1,29,12625.77,22.790198555956678,6463,289,United Kingdom,222.86206896551724,0.6931471805599453,3.4011973816621555,9.443574442336539,8.774003600200931,5.66988092298052
13014,11,11,5381.08,24.02267857142857,1979,140,United Kingdom,179.9090909090909,2.4849066497880004,2.4849066497880004,8.590830195539068,7.590852123688581,4.948759890378168
13015,53,11,6586.42,18.872263610315187,3535,260,United Kingdom,321.3636363636364,3.9889840465642745,2.4849066497880004,8.792917048563352,8.170751423757535,5.564520407322694
13016,73,3,789.89,16.806170212765956,527,39,United Kingdom,175.66666666666666,4.30406509320417,1.3862943611198906,6.673158893621945,6.269096283706261,3.6888794541139363
13017,7,1,204.0,204.0,48,1,United Kingdom,48.0,2.0794415416798357,0.6931471805599453,5.3230099791384085,3.8918202981106265,0.6931471805599453
13018,16,35,9763.16,16.190978441127694,6746,401,United Kingdom,192.74285714285713,2.833213344056216,3.58351893845611,9.186473818105341,8.816853240627426,5.996452088619021
13019,379,6,1229.95,22.362727272727273,397,46,United Kingdom,66.16666666666667,5.940171252720432,1.9459101490553132,7.115541507975305,5.986452005284438,3.8501476017100584
13020,563,2,618.96,15.870769230769232,278,38,United Kingdom,139.0,6.335054251498059,1.0986122886681098,6.42965495982885,5.631211781821365,3.6635616461296463
13021,4,17,4887.24,19.016498054474706,2546,166,United Kingdom,149.76470588235293,1.6094379124341003,2.8903717578961645,8.494587599482408,7.842671474979457,5.117993812416755
13022,430,1,65.3,13.059999999999999,35,5,Belgium,35.0,6.066108090103747,0.6931471805599453,4.194189897191817,3.58351893845611,1.791759469228055
13023,64,3,1449.03,19.066184210526316,585,69,United Kingdom,195.0,4.174387269895637,1.3862943611198906,7.279339524855764,6.373319789577012,4.248495242049359
13024,471,2,555.87,17.931290322580644,181,26,United Kingdom,90.5,6.156978985585555,1.0986122886681098,6.32233181950912,5.204006687076795,3.295836866004329
13025,732,1,323.39,24.876153846153844,241,13,United Kingdom,241.0,6.597145701886651,0.6931471805599453,5.781946495625555,5.488937726156687,2.6390573296152584
13026,1,9,1733.08,21.13512195121951,2466,52,United Kingdom,274.0,0.6931471805599453,2.302585092994046,7.458232292377749,7.810758116529357,3.970291913552122
13027,114,19,17335.2,201.57209302325583,43080,7,United Kingdom,2267.3684210526317,4.74493212836325,2.995732273553991,9.760552079836312,10.670837343628586,2.0794415416798357
13028,23,2,661.3199999999999,14.695999999999998,798,40,United Kingdom,399.0,3.1780538303479458,1.0986122886681098,6.49574882283055,6.683360945766275,3.713572066704308
13029,31,5,1927.3,113.37058823529412,194,13,United Kingdom,38.8,3.4657359027997265,1.791759469228055,7.564394064725559,5.272999558563747,2.6390573296152584
13030,11,2,1227.22,7.718364779874214,598,76,United Kingdom,299.0,2.4849066497880004,1.0986122886681098,7.113321245755551,6.395261598115449,4.343805421853684
13031,407,5,3419.27,7.860390804597701,2399,275,United Kingdom,479.8,6.0112671744041615,1.791759469228055,8.137474774308892,7.783224016336037,5.62040086571715
13032,52,9,2843.55,13.412971698113209,1281,147,United Kingdom,142.33333333333334,3.970291913552122,2.302585092994046,7.953160161817899,7.156176637480615,4.997212273764115
13033,357,2,220.55,16.965384615384615,98,12,United Kingdom,49.0,5.8805329864007,1.0986122886681098,5.400648297645499,4.59511985013459,2.5649493574615367
13034,55,3,922.68,16.776,522,42,United Kingdom,174.0,4.02535169073515,1.3862943611198906,6.828365691312624,6.259581464064923,3.7612001156935624
13035,74,3,1364.2,32.48095238095238,926,27,United Kingdom,308.6666666666667,4.31748811353631,1.3862943611198906,7.219056217032552,6.831953565565855,3.332204510175204
13036,685,1,307.1,51.18333333333334,38,6,United Kingdom,38.0,6.530877627725885,0.6931471805599453,5.730424405602622,3.6635616461296463,1.9459101490553132
13037,138,12,3914.9500000000003,16.87478448275862,2130,181,United Kingdom,177.5,4.9344739331306915,2.5649493574615367,8.272813235438143,7.664346632098617,5.204006687076795
13038,80,3,908.46,32.445,360,24,United Kingdom,120.0,4.394449154672439,1.3862943611198906,6.812851016782114,5.8888779583328805,3.2188758248682006
13039,584,4,1010.73,18.37690909090909,290,37,United Kingdom,72.5,6.371611847231857,1.6094379124341003,6.919417015831408,5.673323267171493,3.6375861597263857
13040,9,2,676.99,15.743953488372092,355,38,United Kingdom,177.5,2.302585092994046,1.0986122886681098,6.519132538569087,5.87493073085203,3.6635616461296463
13041,451,4,799.13,22.832285714285714,335,23,United Kingdom,83.75,6.113682179832232,1.6094379124341003,6.684774214466232,5.817111159963204,3.1780538303479458
13042,598,3,1556.54,7.82180904522613,830,164,United Kingdom,276.6666666666667,6.395261598115449,1.3862943611198906,7.350862932514812,6.7226297948554485,5.10594547390058
13043,273,1,516.42,39.72461538461538,254,13,United Kingdom,254.0,5.6131281063880705,0.6931471805599453,6.248854923817375,5.541263545158426,2.6390573296152584
13044,291,11,4853.9,11.584486873508352,2553,356,United Kingdom,232.0909090909091,5.676753802268282,2.4849066497880004,8.487743783190949,7.845416036592485,5.877735781779639
13045,99,3,808.92,17.976,405,41,United Kingdom,135.0,4.605170185988092,1.3862943611198906,6.696935477356759,6.0063531596017325,3.7376696182833684
13046,31,3,949.25,16.950892857142858,505,50,United Kingdom,168.33333333333334,3.4657359027997265,1.3862943611198906,6.856725107869358,6.226536669287466,3.9318256327243257
13047,32,24,8795.16,22.266227848101266,3429,190,United Kingdom,142.875,3.4965075614664802,3.2188758248682006,9.082070541595616,8.140315540159985,5.25227342804663
13048,14,9,4084.21,15.239589552238806,2705,125,United Kingdom,300.55555555555554,2.70805020110221,2.302585092994046,8.315128413561517,7.903226808730733,4.836281906951478
13049,64,4,1408.24,54.16307692307692,620,19,United Kingdom,155.0,4.174387269895637,1.6094379124341003,7.250805830963473,6.431331081933479,2.995732273553991
13050,15,35,12344.53,12.23442021803766,7206,513,United Kingdom,205.88571428571427,2.772588722239781,3.58351893845611,9.421049333218992,8.88280805492444,6.2422232654551655
13051,579,2,155.8,38.95,72,4,United Kingdom,36.0,6.363028103540465,1.0986122886681098,5.054971107916307,4.290459441148391,1.6094379124341003
13052,212,7,3168.53,12.523833992094863,1454,161,United Kingdom,207.71428571428572,5.3612921657094255,2.0794415416798357,8.06133859089476,7.282761179605593,5.087596335232384
13053,622,1,127.65,7.508823529411765,47,17,United Kingdom,47.0,6.434546518787453,0.6931471805599453,4.857095538727753,3.871201010907891,2.8903717578961645
13055,78,4,2321.11,15.072142857142858,1821,145,United Kingdom,455.25,4.3694478524670215,1.6094379124341003,7.7502315340901236,7.507690077819904,4.983606621708336
